"g171school","g171province","g171sex","g171age","g171f010","g171f074","g171f076","g171f086","g171f101","g171f124","g171g002","eventtime","status","blank_month","X5","X10","X11","X12","X16","X35"
"2","1","1",29.08333333,"1",3.5,8,2,"1","2","0",21,0,0,"2",5,40,0,441,"2"
"2","2","2",25.5,"1",3.5,8,2,"1","2","0",6,0,15,"2",5,40,0,200,"1"
"2","4","1",27.5,"1",3.8,8,2,"1","2","0",12,0,9,"2",5,40,0,200,"2"
"2","2","2",24.83333333,"1",2,8,2,"1","2","0",12,0,9,"2",5,40,0,170,"2"
"2","4","1",25.58333333,"1",3,8,2,"1","2","0",18,0,3,"2",5,40,0,230,"2"
"1","2","1",21.91666667,"1",4,4,2,"2","2","0",12,0,9,"2",5,40,28,200,"2"
"2","5","2",23.83333333,"1",3.9,8,2,"2","2","0",12,0,9,"2",5,40,10,160,"1"
"2","4","2",24,"1",3.5,8,2,"2","2","0",19,0,2,"2",5,40,5,220,"2"
"2","1","1",28.16666667,"1",3.7,9,1,"1","2","0",22,0,5,"2",5,40,3,300,"2"
"2","2","1",29.16666667,"1",3.9,8,2,"1","1","0",14,0,13,"2",5,40,10,250,"2"
"2","2","1",25.75,"1",3.5,8,2,"1","2","0",14,0,7,"1",6,40,5,333,"2"
"2","4","1",30.75,"1",2.7,9,2,"1","2","0",25,0,-4,"2",5,40,12,300,"1"
"1","4","1",24.5,"1",3,4,2,"1","2","0",19,0,2,"2",5,40,2,200,"2"
"1","2","1",24,"1",3.4,4,2,"1","2","0",7,0,14,"1",5,40,0,200,"2"
"2","3","2",24.33333333,"1",3.9,8,2,"2","2","0",19,0,2,"2",5,40,0,260,"2"
"2","1","2",25.83333333,"1",2,8,2,"1","2","0",20,0,1,"2",5,40,4,200,"2"
"2","1","2",23.75,"1",3.7,8,2,"2","2","0",12,0,9,"2",5,30,0,120,"2"
"1","2","1",30,"1",3,6,2,"2","2","0",26,0,-5,"2",5,40,5,500,"2"
"3","2","1",32.33333333,"1",3.5,8,2,"2","2","0",2,0,19,"2",5,40,0,240,"2"
"2","1","1",28.5,"1",3.4,8,2,"1","2","0",22,0,-1,"2",5,40,12,500,"2"
"2","3","1",28.91666667,"1",3.7,8,2,"1","1","0",19,0,2,"2",5,40,8,200,"2"
"2","2","1",27.41666667,"1",3.5,8,2,"1","1","0",26,0,1,"2",5,40,0,300,"2"
"2","2","2",32.25,"2",3.8,4,2,"2","1","0",27,0,0,"2",5,40,7,310,"2"
"1","4","2",22.66666667,"1",2.8,6,1,"2","2","0",20,0,1,"2",5,40,0,170,"2"
"2","1","1",27.16666667,"1",3.5,8,2,"1","2","0",14,0,13,"2",5,40,8,210,"1"
"2","1","1",28.5,"1",3.8,9,2,"1","2","0",21,0,0,"2",5,40,10,550,"1"
"2","3","2",24.08333333,"1",3.5,8,1,"2","2","0",2,0,19,"2",5,40,5,195,"2"
"2","1","1",26.16666667,"1",3.6,8,2,"1","2","0",23,0,-2,"2",5,40,6,350,"2"
"2","4","1",26.25,"1",4,8,2,"1","2","1",6,0,15,"2",5,40,0,200,"2"
"2","3","1",35,"1",3.3,12,2,"1","2","0",16,0,5,"2",6,48,2,250,"1"
"2","1","2",25.33333333,"1",3.6,8,2,"1","2","0",11,0,10,"2",5,40,7,250,"1"
"2","5","1",28.41666667,"1",3.7,8,2,"1","2","0",17,0,10,"2",5,40,0,230,"2"
"2","4","2",23.66666667,"1",3.5,8,1,"2","2","0",7,0,14,"2",5,40,5,200,"2"
"2","1","2",26.08333333,"1",4.2,8,2,"1","1","0",19,0,2,"2",5,40,3,250,"2"
"2","4","2",24.41666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,0,260,"2"
"2","1","1",26.5,"1",3.8,8,2,"1","2","0",19,0,2,"2",5,40,18,250,"2"
"2","5","2",24.33333333,"1",3.8,8,1,"2","2","0",15,0,6,"1",5,40,0,290,"2"
"2","1","1",29.75,"1",2.8,10,2,"1","1","0",24,0,3,"2",5,40,4,250,"1"
"2","1","2",26.91666667,"1",3.8,10,2,"2","2","0",21,0,0,"2",5,40,0,350,"2"
"1","3","1",46.16666667,"1",4.3,4,2,"2","2","0",19,0,2,"2",5,40,0,180,"2"
"2","4","2",24.33333333,"1",3.6,8,2,"2","2","0",23,0,-2,"2",5,40,0,240,"2"
"2","3","1",27.41666667,"1",3.5,8,2,"1","1","0",2,0,25,"2",5,40,0,200,"2"
"2","3","1",27.33333333,"1",3.6,8,2,"1","2","0",29,0,-2,"2",5,40,0,320,"2"
"2","2","1",30.83333333,"1",3.6,8,1,"1","1","0",23,0,-2,"2",5,40,3,300,"2"
"2","4","1",26.41666667,"1",3.4,8,2,"1","2","0",9,0,12,"2",5,40,0,210,"2"
"2","1","2",26.16666667,"1",4.1,8,2,"1","1","0",17,0,4,"2",5,40,0,300,"2"
"2","2","1",27.83333333,"1",3.9,8,2,"1","1","0",21,0,6,"2",5,40,0,480,"2"
"2","4","2",25.91666667,"1",3.6,8,2,"1","2","0",15,0,6,"2",5,40,1,250,"2"
"1","5","2",23.75,"1",4,4,2,"2","2","0",20,0,1,"2",5,40,2,210,"2"
"2","1","2",23.58333333,"1",3.9,8,2,"2","2","0",19,0,2,"2",5,40,1,250,"2"
"2","1","2",26,"1",3.6,8,2,"2","2","0",21,0,0,"2",5,40,15,292,"2"
"2","1","2",26.41666667,"1",3.8,8,2,"1","2","0",21,0,0,"2",5,40,1,320,"1"
"2","5","1",27.66666667,"1",3.4,8,2,"1","2","0",14,0,7,"2",5,40,0,250,"2"
"2","1","1",27.66666667,"1",4,8,2,"1","2","0",29,0,-2,"2",5,40,0,450,"2"
"2","4","2",25.16666667,"1",3.5,8,2,"2","1","0",13,0,8,"2",5,40,4,200,"1"
"2","3","2",24.58333333,"1",4.3,7,1,"1","2","0",5,0,16,"2",5,40,0,200,"2"
"2","3","1",24,"1",3,8,2,"2","2","0",19,0,2,"2",5,45,6,200,"2"
"2","1","1",26.08333333,"1",3.3,8,1,"1","1","0",19,0,2,"2",5,40,3,330,"2"
"2","4","2",26,"1",3.9,8,2,"2","2","0",21,0,0,"2",5,40,1,210,"2"
"2","2","2",24.41666667,"1",3.8,8,2,"2","2","0",7,0,14,"2",5,40,0,280,"2"
"2","1","2",26.41666667,"2",3.6,4,1,"2","1","0",21,0,0,"2",5,52,0,270,"2"
"1","4","1",24.83333333,"1",3.1,4,2,"1","2","0",25,0,-4,"1",5,40,10,250,"2"
"1","4","1",25,"1",3.7,4,2,"2","2","0",28,0,-7,"1",5,40,0,300,"2"
"2","1","1",25.75,"1",3.9,8,2,"1","2","0",21,0,0,"2",5,40,0,466,"2"
"2","1","2",27.91666667,"1",3.9,8,1,"1","1","0",29,0,-8,"2",5,40,0,200,"2"
"2","1","2",25.41666667,"1",3.6,8,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","1","2",24.5,"1",4.1,8,2,"2","2","1",13,0,8,"2",5,55,1,90,"2"
"1","5","2",43.5,"1",3.8,4,2,"2","2","0",19,0,2,"2",6,44,0,200,"2"
"2","3","1",26.25,"1",4.3,7,2,"1","2","0",19,0,8,"2",5,40,2,260,"2"
"2","1","1",30.16666667,"1",3.4,9,2,"1","1","0",25,0,2,"2",5,40,12,300,"2"
"2","2","1",27.16666667,"1",3.7,8,1,"1","1","0",31,0,-4,"2",5,40,1,300,"2"
"2","1","1",28.25,"1",3.6,8,2,"1","1","0",17,0,10,"2",5,40,0,400,"2"
"2","5","1",26,"1",2.9,8,2,"1","2","0",7,0,14,"2",5,50,0,214,"2"
"2","1","2",24.83333333,"1",4.2,8,2,"1","2","0",7,0,14,"2",5,40,0,200,"2"
"2","1","1",28.41666667,"1",3.6,9,1,"1","1","0",9,0,12,"2",5,40,16,270,"2"
"2","4","1",27.5,"1",3.8,8,2,"1","2","0",20,0,1,"2",5,50,5,280,"2"
"2","1","1",27.25,"1",3.4,8,1,"1","1","0",22,0,-1,"2",5,40,5,329,"2"
"2","1","1",28.5,"1",3.7,8,2,"1","1","0",21,0,0,"1",5,40,0,316,"2"
"2","1","1",27.33333333,"1",3.7,6,2,"1","2","0",27,0,0,"2",5,40,0,500,"2"
"1","4","1",26.08333333,"1",4.4,4,2,"1","2","0",19,0,2,"2",5,40,0,190,"2"
"2","4","1",27.16666667,"1",3.7,8,2,"1","2","0",14,0,7,"2",5,68,16,197,"2"
"2","3","1",27.91666667,"1",3.9,8,2,"1","1","0",24,0,-3,"2",5,40,0,240,"2"
"2","4","1",28.5,"1",3,8,2,"1","2","0",16,0,11,"2",5.5,48,2,300,"2"
"2","3","2",24.66666667,"1",3.6,8,2,"2","1","0",6,0,21,"2",5,40,3,250,"2"
"2","3","1",26.16666667,"1",2.8,8,1,"1","2","0",19,0,2,"2",5.5,45,19,194,"2"
"1","1","1",26.41666667,"1",3.4,6,1,"1","2","0",7,0,14,"2",5,40,0,180,"2"
"2","4","1",27.58333333,"1",3.7,8,2,"1","2","0",15,0,6,"2",5.5,44,0,180,"2"
"2","5","1",27.33333333,"1",3.8,8,2,"1","2","0",11,0,10,"2",5,40,18,280,"2"
"2","3","1",26.08333333,"1",3.8,8,2,"1","2","0",25,0,-4,"2",5,40,6,290,"2"
"2","1","2",28.83333333,"1",3.4,8,2,"1","1","1",3,0,18,"2",5,40,10,200,"2"
"2","4","1",25.91666667,"1",3.3,8,2,"1","2","0",19,0,2,"2",5,40,9,340,"2"
"2","5","1",25.75,"2",3.5,4,1,"2","2","0",22,0,-1,"2",5,40,12,260,"2"
"2","4","2",25.5,"1",4.3,8,2,"2","1","0",13,0,14,"2",5,45,1,200,"2"
"1","2","1",26.08333333,"1",3.5,6,1,"1","2","0",16,0,5,"2",5,40,10,180,"2"
"2","4","1",28.75,"1",3.8,8,2,"1","2","0",23,0,4,"2",5,40,0,220,"2"
"2","1","1",28,"1",3.8,8,2,"1","2","0",21,0,0,"2",5,40,4,400,"2"
"2","2","1",27.5,"1",3.3,8,2,"1","2","0",12,0,9,"2",5,40,0,250,"2"
"2","1","1",27.66666667,"1",4.1,8,2,"1","2","0",21,0,0,"2",5,40,12,290,"1"
"2","4","2",25.41666667,"1",4.1,8,1,"2","1","0",23,0,4,"2",5,40,0,233,"1"
"1","3","2",21.75,"1",3.2,4,1,"2","2","0",25,0,-4,"2",5,48,0,198,"2"
"2","3","1",25.58333333,"1",3.5,8,2,"1","2","0",5,0,16,"2",5,48,0,280,"2"
"2","2","1",26.16666667,"1",3.2,8,1,"1","2","0",16,0,5,"2",5,50,3,187,"2"
"2","2","1",27.58333333,"1",3,8,2,"1","2","0",32,0,-11,"2",5,40,1,210,"2"
"2","5","2",24.16666667,"1",2.5,8,2,"2","2","0",13,0,8,"2",5,40,10,158,"2"
"2","2","1",29.08333333,"1",3,8,2,"1","1","0",19,0,8,"2",5,40,3,170,"2"
"2","1","1",26.75,"1",4,8,2,"1","2","0",3,0,18,"2",5,40,0,283,"2"
"2","2","2",23.83333333,"1",2.5,8,2,"2","2","0",9,0,12,"2",5,40,8,170,"2"
"1","2","2",25.5,"1",3.8,8,1,"2","2","0",25,0,-4,"2",6,52,2,210,"2"
"1","1","2",22.58333333,"1",4.3,4,2,"2","2","0",22,0,-1,"2",5,43,0,230,"2"
"2","1","1",29,"1",3.1,10,2,"1","2","0",22,0,5,"2",5,40,16,550,"2"
"2","5","1",27.66666667,"1",3.5,9,2,"1","1","0",21,0,6,"2",5,40,8,240,"2"
"2","2","1",28.58333333,"1",4,8,2,"2","2","0",16,0,5,"1",5,48,0,275,"2"
"2","1","1",26.91666667,"1",3.9,10,2,"1","2","0",19,0,2,"2",5,40,0,333,"2"
"2","2","1",27.08333333,"1",3.1,8,2,"1","2","0",9,0,12,"2",5,40,0,380,"2"
"1","2","1",26.58333333,"1",2.8,6,2,"1","2","1",22,0,-1,"2",5,40,0,165,"2"
"2","4","2",23.91666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,0,250,"2"
"2","1","2",25.33333333,"1",3.5,8,2,"1","1","0",24,0,-3,"2",5,40,6,240,"2"
"2","3","1",28.5,"1",3.5,8,2,"1","1","0",20,0,7,"1",5,45,3,200,"2"
"2","3","1",24.33333333,"1",3.5,8,2,"2","2","0",19,0,2,"2",6,44,3,200,"2"
"1","2","1",22.41666667,"1",2.8,4,2,"2","2","0",19,0,2,"2",5,40,12,230,"2"
"2","3","1",24,"1",3.5,8,2,"2","2","0",19,0,2,"2",5,40,5,230,"2"
"1","4","2",22.41666667,"1",4.2,4,2,"2","2","0",6,0,15,"2",6,48,10,140,"2"
"1","2","2",23,"1",3,4,1,"2","2","0",18,0,3,"1",4,48,0,240,"2"
"2","2","1",27.75,"1",4,8,2,"1","2","0",28,0,-1,"2",5,40,3,283,"1"
"2","4","2",25.83333333,"1",3,8,2,"1","2","0",12,0,9,"2",5,40,0,180,"2"
"2","1","2",24.41666667,"1",4,8,2,"2","2","0",25,0,-4,"2",5,40,20,180,"2"
"2","4","1",27.41666667,"1",2.8,8,2,"1","2","0",2,0,19,"2",5,40,10,200,"2"
"1","5","1",25.33333333,"1",4,4,2,"2","2","0",22,0,-1,"2",5,40,5,245,"2"
"2","1","1",28.41666667,"1",4.2,9,2,"1","2","0",27,0,0,"2",6,48,22,350,"2"
"2","4","1",28.16666667,"1",3.3,8,1,"1","2","0",25,0,2,"2",5,40,5,150,"2"
"2","4","1",27.75,"1",3.9,8,2,"1","2","0",2,0,25,"2",5,40,5,170,"2"
"2","3","1",28.75,"1",3.3,10,1,"1","2","0",18,0,3,"2",5,40,0,180,"1"
"2","1","1",28.66666667,"1",3,13,2,"1","2","0",31,0,-4,"2",5,40,12,320,"1"
"1","4","1",63.91666667,"1",3.5,4,2,"2","2","0",4,0,17,"2",5,25,0,290,"2"
"1","4","2",24.16666667,"1",4.3,8,2,"2","2","0",13,0,8,"2",5,40,0,170,"2"
"2","4","1",30.58333333,"2",3.2,4,2,"2","2","0",22,0,-1,"2",5,40,0,240,"2"
"2","4","1",26.66666667,"1",3.5,8,2,"1","2","0",14,0,7,"2",5,40,0,230,"2"
"2","1","1",29.41666667,"1",3.7,10,2,"1","2","0",21,0,0,"2",5,40,0,360,"2"
"2","3","1",27.66666667,"1",3.4,10,1,"1","2","0",6,0,15,"2",5,40,0,300,"2"
"2","4","2",25.33333333,"1",3.6,8,2,"1","2","0",9,0,18,"2",5,60,1,240,"2"
"2","1","1",27,"1",3.7,8,2,"1","2","0",27,0,0,"2",5,40,5,330,"2"
"2","2","1",27,"1",4.2,8,1,"1","1","0",20,0,1,"2",5,40,10,300,"2"
"2","3","1",25.58333333,"1",3.3,8,2,"1","2","0",23,0,-2,"2",5,40,3,197,"2"
"2","1","2",26.83333333,"1",2.8,8,1,"1","1","0",22,0,-1,"2",5,40,0,180,"2"
"2","1","2",30.33333333,"1",3.5,12,1,"1","1","0",16,0,5,"2",5,40,20,250,"2"
"2","1","2",25,"1",4,10,2,"2","2","0",21,0,0,"2",5,40,20,250,"1"
"2","4","1",27,"1",4.2,8,2,"1","2","0",4,0,17,"2",5,40,0,180,"2"
"3","2","2",24.91666667,"1",3.5,8,2,"2","2","0",8,0,13,"2",5,40,0,260,"2"
"1","3","2",26.75,"2",3.9,2,2,"2","2","1",19,0,2,"1",5,40,0,330,"2"
"2","2","2",24.25,"1",3.8,8,1,"2","2","0",23,0,-2,"2",5,40,0,250,"2"
"2","3","1",28.33333333,"1",3.9,10,1,"1","2","0",21,0,0,"2",5,40,4,210,"2"
"2","5","1",26.08333333,"1",3.7,8,2,"1","2","0",12,0,9,"2",5,40,8,200,"2"
"2","3","2",24,"1",3.7,8,2,"2","2","0",19,0,2,"2",5,40,12,230,"2"
"2","2","1",28.33333333,"1",3.5,8,2,"1","2","0",26,0,-5,"2",5,40,0,250,"1"
"2","4","1",26.91666667,"1",3,8,2,"1","2","0",20,0,1,"2",5,54,9,280,"2"
"2","4","2",23.91666667,"1",4.1,8,2,"2","2","0",21,0,0,"2",5,40,4,330,"2"
"2","5","2",24.16666667,"1",3.8,8,2,"2","2","0",15,0,6,"2",6,44,0,190,"1"
"2","4","1",26.33333333,"1",3.8,8,2,"1","2","0",31,0,-10,"2",5,40,25,300,"1"
"2","4","1",29.33333333,"1",3.1,10,2,"1","1","0",9,0,12,"2",5,40,5,170,"2"
"1","4","1",25.08333333,"1",3.8,4,2,"1","2","0",12,0,9,"2",5,40,24,180,"2"
"1","5","2",59.66666667,"1",4,4,2,"2","2","0",9,0,12,"2",5,25,0,128,"2"
"2","5","1",26.5,"1",3.9,8,2,"1","2","0",14,0,7,"2",5,40,12,260,"1"
"2","3","1",27.25,"1",4.1,8,2,"1","1","0",23,0,4,"2",5,40,0,280,"2"
"1","5","1",36.08333333,"1",4.3,3,2,"2","2","0",25,0,2,"2",6,40,0,270,"2"
"2","3","1",26.83333333,"1",3.7,10,2,"1","2","0",17,0,4,"2",5,40,0,220,"2"
"2","1","1",26.08333333,"1",3.8,8,2,"1","2","0",20,0,1,"2",5,40,15,300,"2"
"2","2","1",27.25,"1",3.8,9,2,"1","2","0",23,0,4,"2",5,40,10,250,"2"
"2","4","2",26.41666667,"1",3.5,12,1,"2","2","0",16,0,5,"2",5,40,0,200,"2"
"2","2","1",26.66666667,"1",3.7,8,2,"1","2","0",13,0,8,"2",5,45,4,300,"2"
"2","2","1",26.25,"1",3.6,8,2,"1","2","0",21,0,0,"1",5,40,10,450,"2"
"2","2","2",26.83333333,"1",4.2,8,2,"1","2","0",9,0,12,"2",5,40,0,200,"2"
"2","2","2",28.33333333,"2",3.8,8,2,"2","2","0",26,0,-5,"2",5,45,15,200,"2"
"1","2","1",24.5,"1",2.3,4,1,"1","2","0",17,0,4,"2",5,40,0,170,"2"
"2","1","1",28.58333333,"1",3.1,8,1,"1","2","0",21,0,0,"2",5,40,0,375,"2"
"2","3","2",24.16666667,"1",3.4,8,2,"2","2","0",15,0,6,"2",5,40,0,180,"2"
"2","2","2",23.75,"1",3.7,7,2,"2","2","0",19,0,8,"2",5,40,2,220,"2"
"2","1","2",27.91666667,"1",4.3,8,2,"2","1","0",9,0,12,"2",5,40,4,200,"2"
"2","4","2",25.08333333,"1",3.5,8,2,"1","2","0",20,0,1,"2",5,40,1,220,"2"
"2","1","1",26.91666667,"1",3.2,8,2,"1","1","0",23,0,4,"2",5,40,0,270,"2"
"2","5","1",27.16666667,"2",3.3,4,2,"1","2","0",25,0,2,"2",5,45,5,150,"2"
"2","3","1",26.5,"1",3.2,8,1,"1","2","0",21,0,0,"2",5,40,0,233,"2"
"2","4","2",26.08333333,"1",3,8,1,"1","2","0",19,0,8,"2",5,40,0,260,"1"
"2","4","2",24.58333333,"1",4,8,2,"2","2","0",27,0,-6,"2",5,40,6,230,"2"
"2","5","1",32.33333333,"1",3.4,8,2,"1","1","0",18,0,9,"2",5,40,0,230,"2"
"2","4","2",24.58333333,"1",3.5,9,1,"2","1","0",21,0,0,"2",5,40,2,310,"2"
"2","4","2",24.83333333,"1",3.8,8,2,"2","1","0",26,0,1,"2",5,45,4,300,"2"
"2","5","1",27.33333333,"1",3.6,8,2,"1","2","0",11,0,10,"2",5,40,0,192,"2"
"2","1","1",28.08333333,"1",3.5,8,1,"1","1","0",24,0,3,"2",5,40,0,350,"2"
"2","4","1",25.66666667,"1",3.8,8,2,"1","2","0",19,0,2,"2",5,40,2,220,"2"
"2","2","2",24.83333333,"1",3.4,8,1,"1","2","0",21,0,0,"2",5,40,2,190,"2"
"2","5","1",26.41666667,"2",3,4,1,"2","2","0",27,0,-6,"2",5,40,0,150,"1"
"2","5","2",25.66666667,"1",4,8,2,"2","2","0",19,0,2,"2",5,40,3,220,"2"
"2","3","1",26.66666667,"1",3.6,8,1,"1","2","0",19,0,2,"2",5,40,10,280,"2"
"2","1","2",25.08333333,"1",4,8,2,"2","1","0",2,0,25,"2",5,40,0,170,"2"
"2","4","1",26.58333333,"1",3.8,8,1,"1","2","0",38,0,-11,"2",6,48,10,198,"2"
"2","4","1",26.16666667,"1",2.9,8,1,"1","2","0",24,0,-3,"2",5,60,20,220,"1"
"2","5","1",26.25,"1",3,8,2,"1","2","0",16,0,5,"2",6,48,0,200,"2"
"2","2","1",26.83333333,"1",3.8,8,1,"1","2","0",17,0,4,"2",5,40,0,250,"2"
"2","5","1",27.25,"1",4,8,2,"1","2","0",19,0,2,"2",5,40,2,200,"2"
"2","2","1",28.33333333,"1",3.9,8,2,"1","2","0",10,0,11,"2",5,40,10,280,"2"
"2","2","1",27.5,"1",3.2,12,2,"2","2","0",19,0,2,"2",7,70,0,600,"2"
"2","1","1",29.25,"1",3.5,8,2,"1","1","0",27,0,0,"2",5,52,0,350,"2"
"2","5","1",26.58333333,"1",3.6,8,1,"1","2","0",33,0,-6,"2",5,40,9,230,"1"
"2","3","1",26.66666667,"1",3.5,8,2,"1","2","0",7,0,20,"2",5,40,0,250,"2"
"2","2","1",28.41666667,"1",3,8,2,"1","2","0",20,0,7,"2",5,40,0,220,"2"
"1","5","1",27.16666667,"1",4,4,2,"2","2","0",27,0,-6,"1",5,40,8,300,"1"
"1","4","1",26.08333333,"1",3,4,2,"1","2","0",18,0,3,"1",4,48,8,270,"2"
"2","1","2",27,"1",3.8,8,2,"1","1","0",6,0,15,"2",5,40,0,190,"2"
"2","1","1",26.33333333,"1",3.9,8,2,"1","2","1",14,0,7,"2",5,40,3,380,"2"
"2","1","1",26.58333333,"1",3.9,8,1,"1","2","0",20,0,7,"2",5,40,15,500,"2"
"1","2","1",26,"1",3.6,6,1,"1","2","0",20,0,1,"2",5,45,10,190,"2"
"2","4","1",23.75,"1",3.9,8,1,"2","2","0",19,0,2,"2",5,45,20,180,"2"
"2","4","1",30.58333333,"1",2.9,9,1,"1","2","0",26,0,1,"2",5,40,0,221,"1"
"2","4","2",25,"1",3.2,8,2,"1","2","0",2,0,19,"2",5,40,0,160,"2"
"1","2","1",26.66666667,"1",3.8,4,2,"1","2","0",20,0,1,"2",5,40,0,168,"2"
"2","1","2",26.58333333,"2",3.7,5,2,"1","2","0",18,0,3,"2",5,40,4,300,"2"
"3","2","1",24.5,"1",3.1,8,1,"2","2","0",18,0,3,"2",5,40,0,240,"2"
"2","2","2",23.91666667,"1",3,8,1,"2","2","0",11,0,10,"2",5,40,0,160,"2"
"3","1","2",23.83333333,"1",3.8,8,2,"2","2","0",7,0,14,"2",5,40,0,260,"2"
"2","2","1",28.16666667,"1",3,10,2,"1","2","0",17,0,10,"2",5,40,12,280,"2"
"1","2","1",25.5,"1",3.3,4,2,"1","2","0",24,0,-3,"2",5,40,0,300,"2"
"1","4","1",22.16666667,"1",3.9,4,2,"2","2","0",28,0,-7,"2",5,40,0,190,"2"
"2","3","1",28.41666667,"2",3.4,8,1,"1","2","0",10,0,17,"2",5,40,10,240,"2"
"1","5","2",23.58333333,"1",4.2,4,2,"2","2","0",20,0,1,"2",5,40,12,280,"1"
"2","1","2",26.5,"1",3.5,10,2,"2","2","0",16,0,5,"2",5,40,5,335,"2"
"2","4","1",25.83333333,"1",2.8,8,2,"1","2","0",11,0,10,"1",5,40,10,230,"2"
"2","4","2",26.41666667,"1",3.8,8,1,"1","2","0",3,0,18,"2",5,40,5,180,"2"
"2","4","1",26.5,"1",3.5,8,2,"1","2","0",14,0,7,"2",5,40,0,310,"2"
"2","2","1",25.25,"1",3.7,8,2,"2","2","0",19,0,2,"2",5,40,13,230,"2"
"2","4","1",27.75,"1",3.8,8,2,"1","2","0",19,0,2,"2",5,40,0,200,"2"
"2","2","1",27.16666667,"2",3.2,4,2,"2","2","0",9,0,12,"2",5,40,0,200,"2"
"2","4","2",25.5,"1",3.6,8,2,"1","2","0",27,0,-6,"1",5,40,5,190,"1"
"2","2","2",24.33333333,"1",4,8,2,"2","2","0",8,0,13,"2",5,40,0,200,"2"
"1","4","1",27.66666667,"2",3.9,4,2,"2","2","0",19,0,2,"2",6,56,10,230,"2"
"2","2","2",27.16666667,"1",3.6,8,2,"1","1","0",21,0,0,"2",5,45,0,270,"2"
"2","3","1",26.58333333,"2",3.3,4,2,"1","2","0",22,0,-1,"2",5,40,0,175,"1"
"3","2","2",25,"1",3.6,8,2,"2","2","0",19,0,2,"2",5,40,0,260,"2"
"2","4","1",26.58333333,"1",3.3,8,2,"1","2","0",2,0,19,"2",5,40,16,180,"2"
"2","4","2",25.33333333,"1",3.8,8,1,"1","2","1",14,0,7,"1",5,40,0,210,"2"
"1","2","2",24.75,"2",3.7,2,1,"2","2","0",22,0,-1,"2",5,40,1,196,"1"
"2","1","1",28.08333333,"1",3.6,8,1,"1","1","0",17,0,10,"2",5,40,0,266,"2"
"2","3","2",24.75,"2",3.6,4,2,"2","2","0",13,0,8,"2",5,35,0,160,"2"
"2","4","1",25.91666667,"1",4.3,8,2,"1","2","0",14,0,7,"2",5,40,17,292,"2"
"2","2","1",25.66666667,"1",3,8,2,"1","2","0",15,0,6,"2",5,40,0,185,"2"
"2","2","2",24.66666667,"1",3.7,8,1,"1","2","0",19,0,2,"2",5,40,5,210,"2"
"2","1","1",26.91666667,"1",3.5,8,2,"1","2","0",20,0,1,"2",5,40,0,383,"1"
"1","4","1",24.41666667,"1",4,4,2,"1","2","0",9,0,12,"1",5,40,8,380,"2"
"1","5","1",28.75,"1",4,4,2,"2","2","0",32,0,-11,"1",5,40,4,400,"2"
"2","3","2",25.41666667,"1",3.8,10,2,"2","2","0",23,0,-2,"2",5,40,0,180,"2"
"2","2","2",32.58333333,"1",3.5,8,2,"1","1","0",9,0,18,"2",5,40,0,160,"2"
"2","1","1",28.58333333,"1",3.5,9,1,"1","2","0",28,0,-7,"2",5,40,0,240,"1"
"2","5","2",59.08333333,"2",4,4,2,"2","2","1",3,0,18,"2",5,40,15,300,"2"
"2","3","1",26.25,"1",3.8,8,2,"1","2","0",11,0,10,"2",5,40,0,160,"2"
"2","4","1",27.33333333,"1",3.3,8,2,"1","2","0",32,0,-5,"2",5,40,4,260,"2"
"2","1","2",26.66666667,"1",3,8,2,"1","2","0",16,0,5,"2",6,63,0,250,"2"
"2","4","1",27.25,"1",4,8,2,"1","2","0",21,0,0,"2",5,40,12,330,"2"
"1","4","2",22.58333333,"1",3.9,6,2,"2","2","0",19,0,2,"2",5,40,0,200,"2"
"2","3","1",26.25,"2",3.8,4,1,"2","2","0",15,0,6,"1",4,40,8,210,"2"
"2","4","1",25.75,"1",3.9,8,2,"1","2","0",24,0,-3,"2",5,40,5,165,"2"
"2","4","1",26.66666667,"1",2.8,8,2,"1","2","0",22,0,5,"2",5.5,42,10,260,"2"
"2","4","1",25.66666667,"1",3.9,8,2,"1","2","0",28,0,-7,"2",5,40,1,210,"2"
"2","1","2",25.41666667,"1",3.5,8,2,"1","1","0",8,0,13,"2",5,40,3,170,"2"
"2","4","1",27.83333333,"1",4.1,10,1,"1","2","0",23,0,-2,"2",5,80,2,235,"1"
"2","2","1",26.91666667,"1",3.7,8,2,"1","2","0",21,0,0,"2",5,40,12,348,"2"
"2","3","1",28.08333333,"1",3.5,8,2,"1","1","0",26,0,1,"2",5,40,0,200,"2"
"2","1","1",26,"1",4.1,8,2,"1","1","0",14,0,13,"2",5,40,12,330,"2"
"2","2","1",28.91666667,"1",3,9,1,"1","2","0",22,0,5,"2",5,40,10,233,"2"
"2","1","2",23.91666667,"1",3.6,8,2,"2","2","0",14,0,7,"2",5,40,10,260,"2"
"1","4","1",28.75,"1",3.9,4,2,"2","2","0",19,0,2,"2",5,40,0,333,"2"
"2","3","1",25.83333333,"1",3.2,8,2,"1","2","0",19,0,2,"2",5,40,0,284,"2"
"1","4","1",24.5,"1",3.9,4,1,"1","2","0",21,0,0,"2",5,50,10,270,"2"
"2","4","2",26.25,"2",3.9,5,2,"2","2","0",21,0,6,"2",5,40,0,150,"2"
